"","Acerv20","Acerv50","Acerv53","Acerv56","Acerv51","Acerv34","Acerv31","Acerv49","Acerv52"
"FUN_024751-T1",0,21.9486242090219,22.1656645525937,22.7825336128012,22.893190394693,0,0,19.1931290368127,21.3647956518465
"FUN_004800-T1",0,17.6103817051084,8.23916361987947,18.9604665934654,19.3700608396122,0,0,20.1592661782369,18.6009618598411
"FUN_003184-T1",0,25.1397735486973,24.9281462115031,25.0663941540073,25.7145609999429,24.3277425154228,25.0414297040412,26.6606385775975,25.8665497203252
"FUN_024131-T1",19.4630172562129,20.4886166943933,18.9965320921885,19.445913031444,18.4299440433412,0,0,19.37486807192,16.954480331193
"FUN_010153-T1",0,21.2230594793895,17.7467459137822,21.5121117250513,19.3127288041597,0,0,20.6404427934178,18.4927177341094
"FUN_011236-T1",0,0,17.7587434821378,18.2768435010264,17.3930249911092,0,16.7490499460176,18.9815164928514,17.7555200557946
"FUN_012246-T1",0,18.7472704499457,9.27844945822048,20.1629092198543,19.6852270079225,0,17.9293424735192,18.8727087107417,19.0879185839835
"FUN_014761-T1",0,25.1677292537784,23.0592283503542,23.7755967063789,19.459694083187,17.1975910662909,0,18.5958240831131,17.0878668022864
"FUN_003425-T1",22.4554622491216,22.3967514039914,21.7875697768355,23.1885866656549,22.8786451308659,18.2260028768891,21.6909359579758,24.1048704604815,23.7745525284516
"FUN_010796-T1",21.3550379088409,23.3266817853848,24.6684643916425,25.0242774187689,24.0614100249319,24.2757665304586,25.799776658029,26.9868836189189,26.6964136407601
"FUN_011507-T1",9.51713484769129,19.9424632856979,17.5304014611531,21.3210608575999,18.9287448182004,0,0,19.0440458438396,0
"FUN_007570-T1",20.7197822860571,25.2968436637861,24.3937180520875,25.9396646443354,24.8591827627752,23.8642151496427,22.5139926486758,25.7714510575853,24.4809272992951
"FUN_003350-T1",21.5224344474321,8.51167684670455,8.40814810002808,7.64509944225025,20.7584888208833,0,0,19.8887118368756,18.0847305469268
"FUN_024386-T1",26.7220337188242,26.486595695246,26.0498177255896,26.9108479981338,27.0845359785768,25.2839037631043,25.7945190088187,27.9112038664126,27.6489756253335
"FUN_024825-T1",22.9193047257076,20.644725842033,7.7283857520891,0,0,0,0,0,0
"FUN_001213-T1",20.1510321935935,22.2033183778616,20.4090764593344,21.9262216460548,0,0,0,19.9132214265869,0
"FUN_009890-T1",0,9.19795322112135,0,20.392119458804,0,0,0,0,0
"FUN_024272-T1",20.883170964176,22.3204319221161,20.9616951408688,22.2498357814274,18.3587744302713,0,0,0,18.6129584614001
"FUN_024754-T1",0,8.34331181405724,0,18.6630691991465,0,0,0,0,0
"FUN_004801-T1",0,18.4617308145022,0,18.517532554981,0,0,0,0,0
"FUN_003185-T1",0,23.3152209391212,23.1492474307358,23.2926940732949,23.1932305114119,22.4666338804762,21.8588307431231,23.7041991958796,23.6688368452233
"FUN_024132-T1",22.2658751621004,20.7836593132503,20.994974166475,21.1205259492742,18.8770285295543,16.3240574565238,0,9.83399753595726,0
"FUN_010177-T1",21.0715536984478,22.7084296177475,21.5299687418756,22.0995187106137,20.2655162575726,18.1938862586216,8.75934578524118,20.1683819553675,18.7561686243238
"FUN_011237-T1",0,0,9.53779571891739,0,8.5552263615913,0,5.19336237039958,20.1682922243757,0
"FUN_012248-T1",23.7476543822795,21.9370997027429,21.0812451217182,20.5325673783357,20.6303283571445,19.952338856493,18.9701072890122,22.0495211014508,21.9411669192259
"FUN_014762-T1",0,23.8668176322459,20.932977675162,21.6154741239027,0,0,0,18.7863457832703,0
"FUN_003428-T1",0,24.0463502324528,23.4964800840844,24.3305780920815,23.8135021142635,21.0952031919273,20.7032643311788,23.9832124748301,23.1380009681543
"FUN_010797-T1",0,8.73639697432904,0,19.7555035437395,0,17.1994135474035,0,20.9144825997909,18.4888796416049
"FUN_011512-T1",21.2302890515405,20.9034354022845,21.5890646715079,22.3756075995725,22.268880049347,19.7867322666486,20.2837943349765,22.4387052894133,21.0205317119579
"FUN_007571-T1",0,9.41053040126008,0,0,0,0,0,0,0
"FUN_003354-T1",0,9.52899453972559,17.5220762532495,8.98015654865851,9.1094873339931,17.1788496105689,17.9888727908875,19.8749035193187,18.9887651128264
"FUN_024391-T1",0,20.605037514422,19.0013152187791,20.4819940073072,20.8373080386788,19.0353736826376,20.88594149142,20.5587492056344,20.707580727462
"FUN_024827-T1",0,8.12546376750956,0,0,0,19.7788455517572,7.72963575477004,19.694748601174,19.6017218302918
"FUN_001218-T1",0,20.3289738651684,18.8187214531907,18.7078215131147,0,0,0,0,0
"FUN_009892-T1",0,20.1541104533148,19.2326587384888,20.1742604595779,20.0082217569299,17.9466150475946,0,19.947817241433,19.1438540101515
"FUN_024275-T1",18.9185144759051,22.7498287383445,20.7955657374073,20.3565535349,0,0,0,0,0
"FUN_024757-T1",0,19.0145294018143,18.6326352558539,21.4464852054201,21.3504610062124,0,0,18.204714547782,18.5509759453007
"FUN_004806-T1",0,20.1658730699308,20.6220074662634,22.5153659545864,19.7847486532926,18.7032040308554,17.7716631698939,22.3012618390546,20.7845190314578
"FUN_003186-T1",0,22.3972376025708,19.7651918582732,21.0682384140186,19.1306411208348,0,0,9.4975233305834,19.3520800756618
"FUN_024134-T1",25.619657636979,26.1279049571019,25.2504596791493,26.0187281199121,24.5903639337419,23.0793304756651,21.4578958168635,24.3803936714395,24.2293807395437
"FUN_010179-T1",0,20.9475742780148,20.3891006944208,22.24648520803,19.4252130348524,18.157983382565,18.1769240765286,20.3305602949332,19.9028137591841
"FUN_011241-T1",0,9.01407984048126,0,0,0,0,0,0,0
"FUN_012250-T1",0,22.38919513154,10.0692715250316,23.2022314163937,20.4637589294752,17.8296050654275,18.8203191265333,21.5795753392303,20.9375857475901
"FUN_014763-T1",19.7816695111451,29.7248789109577,27.9876652468075,29.0345537846102,26.2781582420461,25.4203567248779,24.0764132884902,26.679367894941,26.0902247259597
"FUN_003437-T1",24.1834021968784,23.3978326699671,23.0328467135758,24.1211827134149,23.257180970997,21.2452619645151,21.3928824006893,24.0778162872593,23.3072823985524
"FUN_010804-T1",0,19.2854909628661,9.09385725935856,19.4903107976716,18.3673672591612,0,0,18.94291276475,18.2119595684284
"FUN_011513-T1",0,24.9753888566715,24.5397056350375,24.8043908681245,25.9209793509388,23.8380206151716,23.9683024282204,27.2775422805869,26.4629625227456
"FUN_007572-T1",19.176211785489,23.0470208696445,21.5872696529655,22.5401374541774,21.2799440475793,0,0,21.1055741529526,18.8437769364783
"FUN_003360-T1",0,0,0,9.16557437809276,0,0,0,8.68055638259702,0
"FUN_024407-T1",10.1041225383794,26.31104397694,23.7657559310508,25.184273492917,22.1018780587487,16.1850496270458,9.46274969369885,21.0005933495161,22.2269645263284
"FUN_024838-T1",0,17.5681023115562,19.835322424554,20.7951664664763,19.923522099274,19.3534160820743,18.9007446074362,19.5992254599895,21.3590197379182
"FUN_001221-T1",0,20.208719788872,19.5229850816764,21.5157332856583,20.2412372492576,18.3029200034771,9.04913172505836,20.3025084472204,19.6104535645979
"FUN_009894-T1",22.1521135389372,24.0043607646354,23.1237869613358,24.6028485706598,22.3732834795728,20.7770554087004,9.3933836786734,22.4440172310415,20.6680357705458
"FUN_024276-T1",0,17.6883342865258,0,0,0,0,0,0,0
"FUN_024760-T1",20.4012445071806,0,0,0,0,0,0,0,0
"FUN_004808-T1",22.1352035619274,19.9978215757622,17.3745459598562,19.5858586838021,18.2271828873837,0,0,20.362622767578,18.945669582748
"FUN_003194-T1",26.0847272928541,25.7872368080364,24.0719908635243,25.2981581239948,23.41552222366,20.7600709850323,19.7669657620023,24.0873671402791,23.2109048009955
"FUN_024138-T1",0,20.0791944611779,19.5365615531809,20.3298790499422,18.2562862778308,0,0,19.3591778125348,0
"FUN_010181-T1",20.1107675763065,22.301765560336,21.3517060342025,22.8726542997838,22.0785858565527,18.3702489267867,0,22.2141947501813,18.4374147951349
"FUN_011245-T1",23.1552911111457,22.5226671920709,20.4344654802312,21.3815119333321,21.7254244260403,19.9532060606694,19.7420412795152,21.105325715271,21.5320957200605
"FUN_012256-T1",0,9.03130505370108,0,9.34564514444121,9.52407445781162,0,16.8373328195689,9.82574047538441,0
"FUN_014766-T1",0,20.3555869763614,9.22326907014428,19.7999848139367,18.0319131376077,0,0,0,0
"FUN_003451-T1",0,20.3611607534231,0,17.9707565299378,0,0,0,17.9200842213906,0
"FUN_010806-T1",0,8.86240679204167,0,0,0,0,0,0,0
"FUN_011514-T1",0,0,7.75149357569424,16.6407568023004,17.6108497877474,0,0,9.46666523318208,18.5250504679274
"FUN_007574-T1",0,20.2724400047266,7.50722821102122,19.6221858740177,18.8772818610208,15.7638607282951,18.0036651776562,20.833455505627,18.9670826893036
"FUN_003365-T1",0,8.23625816479825,0,17.1085851595482,0,0,0,8.24906620842196,0
"FUN_024408-T1",21.8718467980927,29.5919833024775,29.0316562331019,29.6565689597749,26.5494912575421,27.3558532676759,24.5750139482484,28.3722319178757,27.1426753391976
"FUN_024839-T1",0,20.629976626072,20.9972061960469,22.1557353872194,20.2147914067038,20.1615514103818,18.1189071200782,22.4401940401984,21.7670080268004
"FUN_001222-T1",19.4514633702145,20.3344337374039,19.3304809444711,21.7937049121185,20.1130316724738,19.4008106578648,18.1686437132472,22.3342507376145,21.3820123260914
"FUN_009895-T1",0,9.47900869130257,0,9.43638402565836,8.96921262441285,0,0,0,0
"FUN_024282-T1",0,19.2699047102184,20.1237062038643,8.81175144072834,18.8057289511572,0,8.29423288632253,18.8261881151287,20.1127105669885
"FUN_024764-T1",0,19.4430940740235,22.0413553745982,20.8996433451012,23.6391228492989,19.1018295192937,0,0,0
"FUN_004815-T1",24.2425157020461,24.8110282118377,23.8081149415754,24.8834474459714,23.5165885893525,23.0661297675251,21.2104126714004,23.6220722631433,23.8989770833665
"FUN_003196-T1",0,21.8836810360302,21.1355439696753,20.59483183426,21.6063178933213,19.8758843098428,20.2281758009099,21.9023506495103,21.7004816283814
"FUN_024152-T1",21.8552005329268,23.8287889575359,22.9711276973628,23.919716630749,22.225235180017,21.3319430935114,20.5512056540387,23.6935332412702,23.9771514167079
"FUN_010186-T1",22.7347076420107,0,23.5938461716466,24.1486074504386,0,22.0820863291509,0,21.2529586703677,22.440775661449
"FUN_011246-T1",8.19557983126305,8.6462461981281,0,0,0,0,0,0,0
"FUN_012279-T1",23.9015204839673,24.3940844278002,24.1572143757655,24.4743359327621,24.9263708750558,22.9502723486154,23.9140931192001,25.0939274559442,24.821523465305
"FUN_014771-T1",0,21.4359096858388,20.4545384221958,22.2219056280257,20.5778359648761,15.4747199465265,7.72592751419888,21.992832693097,20.8589576208357
"FUN_003453-T1",0,9.1626593162063,16.9358716539119,19.3961090511236,18.1999254015781,0,0,17.8717633138926,16.5634942204305
"FUN_010809-T1",0,0,0,0,0,0,0,0,17.2016166328917
"FUN_011524-T1",0,22.9362884819391,22.735953491251,22.3128149017758,22.9850908142818,21.6088833117283,21.0001260163245,23.9904822761208,24.0258638492678
"FUN_007583-T1",0,22.0022824763413,22.1759921362018,22.081519479245,21.6849444064755,19.4795335899525,19.0872886429082,21.7239934745563,21.2799715406215
"FUN_003370-T1",0,18.6877009330511,19.4335587021596,19.2628620421981,8.15832638289559,16.7855929503895,18.4441867639576,21.2645661555018,20.0194400597119
"FUN_024409-T1",25.3163917228683,28.3947977554993,27.8813703874972,28.5504844921099,26.4048274801347,26.1617266707289,24.5692549048898,27.7399119754542,26.548341640108
"FUN_024847-T1",19.2384140761648,0,0,0,16.8118451055777,0,0,18.7049722823614,20.5126797089177
"FUN_001230-T1",9.27861778498665,9.31003293034792,0,0,0,0,0,0,0
"FUN_009898-T1",0,9.04554979585678,0,9.82261547774026,9.80665823148417,0,0,8.81531487215623,18.698022952766
"FUN_024284-T1",21.8681680089148,19.80165701621,19.2980823437433,20.66702013835,8.93199934233628,0,0,18.7965899940703,0
"FUN_024767-T1",0,0,0,19.1902837153861,0,0,0,21.1409359169442,17.4728732585786
"FUN_004825-T1",0,19.6469565330608,10.278653783113,10.4403093003121,9.77110691628561,0,8.57751285940547,21.4982379951973,19.3538467880984
"FUN_003197-T1",0,0,0,19.1240945744443,0,0,7.49657976858303,19.6167600287751,16.2994584645368
"FUN_024153-T1",22.9127024634136,24.7505502737251,23.5614322996366,24.6840291831445,23.1797064164192,21.3466787425352,21.0145005344774,23.9702680626315,24.5059789942708
"FUN_010193-T1",26.0886203830887,21.3737350676786,18.8707780199786,20.7539215269764,18.9714731706472,0,0,0,0
"FUN_011249-T1",0,23.6922895441879,23.0444743307962,23.4388111265199,20.9795602707365,18.8388007546757,8.69451314031787,21.899422828952,18.8922315098456
"FUN_012280-T1",9.47902285603545,19.1372179902255,8.72379589366323,18.0008824876419,0,0,0,18.564383409155,0
"FUN_014790-T1",21.6318947756616,18.0199412909057,20.4330049351852,20.9219208336618,20.5211546177591,19.3003056340783,19.4225504597523,20.2479193077857,21.1609109976943
"FUN_003455-T1",24.4254271645612,23.2013620916778,21.9027433735512,23.0921224730149,21.2951038390926,0,0,21.6468012620112,20.1612561545484
"FUN_010822-T1",0,22.706804408284,22.8355355464418,23.1040143748979,22.2261270529429,19.4604818938957,0,21.3556991088374,21.1491243982438
"FUN_011526-T1",0,21.8584398718221,22.0548980165804,21.2177193403723,21.9067636683657,20.5893987873921,19.8506090413669,23.3477889258211,23.9371114720184
"FUN_007584-T1",0,20.7618112586162,21.3522079223801,20.1261962320811,23.0604220531918,19.782817489711,21.887739918332,22.8713631798801,22.0845634991999
"FUN_003372-T1",0,18.4826819962249,0,9.34482669265417,0,0,0,0,0
"FUN_024410-T1",0,26.7552552448648,25.8099582048517,26.7495247041939,23.1461213240552,23.9186029599852,20.2187943800503,24.8171208754791,23.7918657668545
"FUN_024850-T1",0,23.9659495485057,23.779101820991,24.8065232101775,23.464949160118,22.5491494034032,22.0314752258078,24.5438767034198,23.5352092744322
"FUN_001234-T1",22.75061818035,21.5861877136227,21.3515024794423,22.1370376733829,21.5585240405577,20.0557524276083,19.5057997479637,23.0368625425559,21.7859237479721
"FUN_009909-T1",0,18.4392759232263,0,10.020097361032,18.2337968144319,0,0,0,0
"FUN_024286-T1",0,24.8599868241495,23.6029406954895,24.4058727512112,22.5367399367111,20.4093369625209,0,23.5008099367429,21.6477785514365
"FUN_024768-T1",0,0,0,9.13348246352314,8.90155157420751,0,0,18.9553707027484,0
"FUN_004843-T1",11.8278911826221,8.42939725822741,0,8.39490053447315,9.40659466972251,0,0,0,0
"FUN_003200-T1",0,0,0,19.1484070260245,8.52758295336514,0,0,0,0
"FUN_024162-T1",24.7997505995828,25.9677654372062,24.3893984163199,25.8221240321567,24.4526254236484,21.9836961043341,18.892445528393,24.4012853335859,24.2832464336866
"FUN_010194-T1",23.942906206187,24.6265664705919,22.2880004998757,23.4651828990635,22.0349549534055,17.9738262686844,7.3868529342351,21.9108950174926,21.8253854583364
"FUN_011264-T1",24.974701642335,23.280685664866,23.1019671041589,24.4580675861854,22.415636084422,20.886331421838,18.5539042922235,22.5020708543966,22.0385509858065
"FUN_012281-T1",0,17.9877232946796,0,0,0,0,0,0,0
"FUN_014791-T1",12.2931739217781,27.4560306747825,27.1974335507135,27.6036750150714,27.4504954481007,26.1811345281747,26.1143900226908,27.9791054699748,27.289738873772
"FUN_003457-T1",0,24.3639643904528,23.000967061361,24.9540136061047,23.7567099539781,23.0802669764569,23.0569690210463,24.6114468922882,23.8160444860963
"FUN_010824-T1",0,25.9633747309327,25.4028211989877,25.4333824760276,25.0289324060043,21.920562573103,23.0722574804636,25.5730767600133,25.1366091635098
"FUN_011531-T1",0,19.9424270183011,9.97339104097742,22.338881165687,17.9662179976412,0,0,0,0
"FUN_007585-T1",8.39298800711677,25.9683974872075,24.0607389007125,25.135295211981,25.1814786048056,21.1342940748024,21.4137180890767,23.1195869747197,23.4507902727908
"FUN_003380-T1",0,19.9527886489468,17.3791030679323,20.1939985350118,19.0838784873391,0,0,9.92352637844613,0
"FUN_024411-T1",21.9600841081814,25.9767675497686,24.2255112574063,26.3614900261996,25.2599709180451,23.8347293090183,22.9465436158371,24.4754231446459,23.8617135708153
"FUN_024854-T1",0,20.7581145371413,21.2659745584079,0,21.3816426726964,20.0025637019227,0,19.1750453324946,18.3078189389927
"FUN_001238-T1",0,20.2400254002396,0,19.1335753298122,18.3110965167385,18.8976475491705,18.7133368720781,21.546401818671,19.858187454422
"FUN_009934-T1",0,20.373079206213,19.6867604481335,19.8724193821476,20.7139636678646,19.2161798265514,15.4283706604987,20.6687524667675,20.7797265678312
"FUN_024293-T1",19.0615069311959,18.5652151090633,16.7604232548037,17.9627025493069,0,0,0,0,0
"FUN_024770-T1",0,0,0,18.9738423233398,0,0,0,19.256536057211,15.265871392141
"FUN_004845-T1",0,8.58601350414905,0,0,0,0,0,0,0
"FUN_003203-T1",21.8539545608542,23.8998314469405,21.5096328448443,23.5118515634511,19.7037313671651,17.7919259635781,0,22.7449424022575,21.4576729469936
"FUN_024163-T1",0,20.4931108782217,18.9249687459949,20.3444877635862,19.615845886414,0,0,19.8090715711386,19.4586809536284
"FUN_010195-T1",19.8402577934596,23.9809354819604,22.8389858638789,24.1093215548708,21.9593850621453,19.6392188065124,10.036108835582,21.4015588021297,20.8967071207781
"FUN_011265-T1",8.78851891438826,0,0,0,0,0,0,8.49380410506417,0
"FUN_012283-T1",0,19.1287756567459,0,17.0147571529253,18.7253445028655,0,8.08904062218467,18.2511629238918,19.3299868038498
"FUN_014793-T1",0,0,0,18.5095075940756,0,0,0,17.9358285997873,0
"FUN_003458-T1",0,9.5494259918647,17.6384552517064,18.530196481045,8.41437196345853,0,0,19.0385725764085,0
"FUN_010840-T1",0,21.3565867698041,20.5940295740146,22.172319828991,20.7443128938939,19.1072553946258,7.82002359243143,20.8597983671635,20.1181211036217
"FUN_011534-T1",22.1052689989885,22.7292653803189,21.6346530154402,22.6878718283615,24.068632221698,20.4459494180863,20.7121137200914,21.9694483905816,23.7017729464399
"FUN_007585-T2",0,21.6941819404064,17.2415770665162,20.6682688771044,19.5493626841399,0,0,17.683340591374,16.6757778974748
"FUN_003392-T1",0,19.598208628949,19.5926940894074,20.2995231098695,20.5234783047036,0,8.98716527930911,19.7731914918105,20.4973616654579
"FUN_024418-T1",21.7815457227971,20.6373315376157,21.4407983092966,21.7144240331467,21.3641809474073,19.598545070243,19.5365165120752,21.4910831604261,21.7546579698727
"FUN_024855-T1",22.4464910528791,19.0777845844327,0,0,0,0,0,0,0
"FUN_001248-T1",19.611716409872,22.0000820960144,10.533600967806,22.2730766652202,20.5941808044716,0,0,21.0535411164389,18.6333606793918
"FUN_009935-T1",0,9.93223137740624,9.6841647705678,20.6723937486928,19.1915434057822,19.300752488802,19.7791321475958,20.4460018100456,20.6158496176846
"FUN_024307-T1",0,23.1245728331219,23.9790325512991,23.3329877864389,22.6579139212132,20.2436539928965,23.8388624874778,26.3855056269673,25.7411317259386
"FUN_024771-T1",0,23.4409100288563,23.0143849163206,24.4003638768168,24.1313095401652,22.4412139983815,23.4007393471212,25.0271775571528,24.7956769921075
"FUN_004852-T1",8.92170599283062,20.6989313957111,17.1473573149737,20.4237047566566,8.77523812735002,16.103062369699,7.49918502996701,10.2407425541966,0
"FUN_003205-T1",20.1249240678376,22.8126619719003,22.426877013367,23.1039410670916,22.8145912669197,21.0309991146662,20.3536698808508,21.6551891471029,22.0614123970865
"FUN_024171-T1",0,23.837198901903,23.1266552795672,23.4905533728342,22.1354271130623,20.2197830024804,19.9012577411681,23.2977503424885,22.7155010145642
"FUN_010196-T1",0,24.6635729359916,23.4787000433377,24.6089454805,22.0965783486762,20.6884219263538,0,22.5732973075223,0
"FUN_011266-T1",0,25.3536221864421,25.7297728619243,26.0961886877487,25.3568152389255,24.6648578787222,25.1865692042351,27.3477781839847,26.2849695161866
"FUN_012284-T1",20.8856116248317,21.6978785438303,20.9569737986641,21.1881302974637,20.0560372439127,16.1206833848466,7.45597683781099,18.8581574955394,19.2646052424621
"FUN_014795-T1",0,18.8894346363538,9.0765211598933,18.7031486273112,18.898162210298,0,0,9.82580178645523,0
"FUN_003469-T1",21.2354055448563,22.8670365182137,22.2196110524371,23.4444610459556,21.2139256995083,18.3604870511906,8.75417981526264,20.6984956958592,19.5611965654186
"FUN_010842-T1",0,21.6365533364939,0,19.9206776980284,8.70241694340769,0,0,0,0
"FUN_011536-T1",0,8.93951936908065,0,8.01414730064853,0,0,0,0,0
"FUN_007586-T1",0,21.9783949143513,10.496983661968,11.5345197340621,19.011240981908,0,0,20.8126477540819,22.5285642797855
"FUN_003393-T1",19.7511633389585,20.7545569237723,20.1370384899354,20.7750492294769,19.807790948845,0,0,19.903639186141,18.4303341190526
"FUN_024419-T1",0,19.5205582523058,19.2138994632985,20.9761854276403,21.7585472632716,19.8082304902477,19.9369246369618,21.8159848361092,22.2264983342883
"FUN_024855-T2",22.055344189901,24.2969729386711,21.343760666127,23.1328412867144,20.1676524070176,19.089804759443,0,20.6026060582605,20.0803087834277
"FUN_001260-T1",21.6712708488012,21.6887977041682,19.1062200741448,20.0430960480121,0,0,0,9.60710856371507,17.3822102730962
"FUN_009955-T1",20.3503020620989,19.6796883716416,9.02697089301829,9.82679080193954,21.072618165996,0,10.0012543820695,10.0250312620655,21.680931634175
"FUN_024312-T1",17.7398455286724,0,0,0,0,0,0,0,0
"FUN_024773-T1",0,8.75661320090401,0,18.3628273796955,0,0,0,0,0
"FUN_004853-T1",0,19.7930957954132,20.8966275541779,20.643505043905,19.1322100498893,17.0207521132599,0,20.2385895744755,18.739685033334
"FUN_003210-T1",19.9312271696534,17.329050025652,18.9002219315901,19.4206348809932,9.56500873061619,16.4749258681827,17.9524911053802,22.039584526586,21.0401806723908
"FUN_024172-T1",0,22.0890603428441,21.2795701929023,22.2726860437915,21.1355336699661,17.3615411798884,0,22.3852703170252,22.0106329316311
"FUN_010197-T1",0,24.0993283163295,0,0,0,0,0,0,0
"FUN_011275-T1",22.9641232015228,24.7705944994862,22.5266172913116,24.0151134027396,22.5088559086787,20.7278739341286,8.586355361131,23.3667963723244,22.146902679425
"FUN_012286-T1",27.101433477136,28.1266568974673,28.1954556370112,28.5256389904254,28.2810022824189,26.7289155079747,26.894885077376,29.2318753151507,28.5327609048881
"FUN_014796-T1",23.8883651335821,22.8361011446755,22.4426888610085,23.9714572853485,23.4625100599988,20.5601518141915,19.0065792067334,23.2180843326474,22.4351958933007
"FUN_003470-T1",23.5449490543602,25.7303106014784,24.9584042957435,25.8839364698048,25.8832708983592,24.0091277641518,24.4201759560114,26.6796557499981,26.1163172073063
"FUN_010849-T1",23.7012088209612,25.663279486225,25.446284687546,26.4189498415472,26.237398398416,24.3645300471333,24.924882201978,26.6839539687067,26.5930730776789
"FUN_011551-T1",0,19.3385109384134,9.47326326291008,16.8348338718536,23.946348929732,21.4533233907482,21.4851198649292,24.2114781048045,22.8714159178244
"FUN_007589-T1",0,20.8467281296112,19.9961541727916,22.0477977955651,19.0012394332361,19.3566432473763,16.7167778129576,22.5476516200678,20.6240412972939
"FUN_003399-T1",0,22.105292221166,21.0316367964227,22.0941622495901,21.2901501585044,0,0,9.9686071576568,17.3653057535665
"FUN_024420-T1",0,21.5064506298969,20.8388032352941,21.8474469101387,19.5596063898224,0,0,9.4271435321736,0
"FUN_024857-T1",0,23.8398677342513,24.2254988483489,22.7271453014104,23.6358698296923,23.4536872340888,21.9232356233152,25.1215848802666,24.7487723099373
"FUN_001261-T1",0,24.548523292153,22.4172295892491,24.8790777233553,25.331428544178,23.4884885280447,23.6393565122526,24.7069954877861,25.2186345136243
"FUN_009960-T1",19.6134087337833,20.9565383105806,20.1994843257468,20.6814911083374,8.83252566831114,0,0,20.1382449463947,19.7053303319637
"FUN_024315-T1",0,21.6631624413908,9.09407466658835,18.7623384586702,18.1602960537964,0,0,8.27103227114172,16.043903061809
"FUN_024774-T1",0,22.3139597085371,21.5969340465635,22.4310711658155,21.2938775343319,19.0693107737815,20.0344431731798,23.7892227332313,22.3928878337802
"FUN_004854-T1",0,18.9959620752875,19.2524698365835,19.8910346587995,19.7850830271056,18.5562628009067,9.14777013360617,20.6743206119929,20.0796579539228
"FUN_003211-T1",0,22.6059742794596,21.3752012999669,23.1573633280099,23.9824468184982,22.8384306954697,23.1994959240966,23.9055422595833,23.8249036928946
"FUN_024174-T1",0,22.5004281966899,20.9288658394848,21.7724039665098,20.8783774133209,18.6880112063356,18.8573823481172,21.4257128904678,20.6193647550135
"FUN_010197-T2",0,24.7538864918407,0,0,0,0,0,9.24111840420202,0
"FUN_011278-T1",0,17.962044862401,9.15226256171501,20.6810359617797,0,0,0,9.46066043213096,0
"FUN_012289-T1",0,22.4021525670185,22.0064062131428,23.1316089198539,21.0332741816467,19.9645171435439,9.17232350095247,22.5792497997618,21.2573757566455
"FUN_014799-T1",0,0,8.74463783619398,20.524817860911,0,0,0,24.0263934150215,23.3002532592291
"FUN_003475-T1",26.4874071600613,30.0049291179436,30.4055667899784,30.672038941465,30.4555922006532,29.3856157055287,29.8963758909456,31.3652836226892,31.025600248394
"FUN_010859-T1",0,18.4111370284793,18.8347201207836,20.3974086548479,18.637418398825,17.0060301624373,18.434584831728,18.6019015842636,19.1977038391698
"FUN_011557-T1",0,0,0,18.4170053732858,8.34882995942967,0,0,0,0
"FUN_007590-T1",30.1554993256071,30.2892981284523,30.3269815355189,30.9254088254382,30.4876818498242,29.5588667536208,29.700287769248,31.6023895929784,30.6926048281312
"FUN_003401-T1",0,8.81733817916072,8.66272739551774,17.2593022747664,18.0751540480988,16.2225496540489,0,8.81164426534029,15.1747696733044
"FUN_024421-T1",9.79776260395636,23.8049736107143,22.5304583652316,23.4173300457911,21.4637509526429,17.4902868221112,0,20.7250258373758,17.7715346045984
"FUN_024858-T1",0,20.4084057795317,20.375609641245,22.1768269016958,20.2643874833486,18.8061247709308,9.05146456967689,19.9811555745111,20.4823520410141
"FUN_001262-T1",8.78582077893505,20.5009589974275,20.4636140116577,21.29163017398,21.07925679654,17.1232423866382,0,21.822950321568,20.2064694973356
"FUN_009964-T1",25.2741141887742,26.2823293130349,26.5360754786663,25.9511060132131,25.9679144448178,24.7914096901115,25.8318165507996,29.2823500633413,28.2937593823369
"FUN_024316-T1",0,22.2929188913262,21.2381058932072,22.3779898834869,21.6651022713988,18.7682392571987,17.5891093595118,21.6956351425402,20.5356228083453
"FUN_024776-T1",0,26.2705172943081,25.9060543374521,26.9144808497509,26.4845543155201,24.9455877448407,24.7985244971596,26.9439336330637,26.3411538149116
"FUN_004858-T1",0,21.0432135518831,20.1787569766822,20.8721890440782,20.1326952873108,17.6725979887334,17.1402333092757,21.3588426243454,20.0423340272995
"FUN_003213-T1",0,20.5970671022122,8.7764283430502,9.58521561477036,0,0,0,0,0
"FUN_024205-T1",0,16.5176502161192,8.31086140222424,19.5123473444151,9.5285450369299,0,0,18.2174993361424,0
"FUN_010202-T1",0,21.5741037303318,20.2731570393771,21.2365503736885,19.5731229300828,17.4273537696801,17.9224009193518,21.0315967370134,19.3678818143638
"FUN_011280-T1",0,19.0839531656636,16.7425189686594,21.1366857450964,18.0678775404016,0,0,18.9007025497691,0
"FUN_012294-T1",0,21.9125177256146,21.3329410439472,21.6073587521861,21.5865331895705,19.0964861125877,8.89266556579295,22.2926065202549,21.0097008421121
"FUN_003477-T1",22.4917845165993,22.4620142157749,22.2448052872605,22.7092969622016,22.7721921922461,20.8312477014623,20.8354689219386,22.5023500594156,22.434815777935
"FUN_001631-T1",18.2146797726037,20.978491577681,18.7702102932639,20.313568912332,8.97658384362303,0,0,9.66193310321764,16.2097769913809
"FUN_010860-T1",0,19.1452542269801,0,9.28134294647111,0,0,0,0,0
