"","Ofav1.1","Ofav5","Ofav1.2","Ofav26.2","Ofav26.1","Ofav10","Ofav55","Ofav2","Ofav59","Ofav4","Ofav43.2","Ofav60.2","Ofav43.1","Ofav60.1","Ofav24","Ofav8","Ofav21","Ofav7","Ofav23"
"XP_020628074.1",30.1461097861312,29.5371848146904,30.3696308355789,29.3874464590424,29.2727118560441,29.7941671564509,27.9868389208479,29.3201266153751,30.3236450945182,29.9345353003821,29.5356717797158,29.5742324940791,29.278829077282,29.4298665969682,29.6544940056901,30.3407385344906,29.8847904421394,29.9710688681586,29.6809485887596
"XP_020632267.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2884797342852,0,18.3794164444573,0
"XP_020613936.1",21.1536318125408,19.9862100889385,21.6949805687411,21.210208181269,20.979107656053,21.4490463516843,17.9345720172825,20.2478313447814,20.5153774146703,21.1427060194469,21.5094449712713,20.9462816348741,20.5313633734059,20.2888401712289,21.0558973661129,21.3353821761769,20.6472871370064,21.3484088515721,21.0252646255463
"XP_020615892.1",22.1638029006721,19.9843614348145,22.0940818749303,18.7059731784118,18.8736093237444,20.1914508522245,0,20.3988595286864,20.4458888155436,21.2409665584808,18.7213929540692,20.2821122082088,16.5576880581732,19.6546657440928,19.2931146130796,21.742637151007,18.6604590598276,20.3574800553502,21.4850868511212
"XP_020620261.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0630316229881
"XP_020622379.1",0,0,0,0,0,17.8338104371571,0,0,0,0,16.5679560754155,0,17.1930729073353,0,17.8128478965163,0,0,0,17.9714705821277
"XP_020626629.1",21.6703498063756,21.3925212979001,22.2831689148466,20.49455190578,20.7523079545842,21.6833167737276,0,19.7891690407669,18.9327828074261,21.8510692177447,22.2844855335732,20.9654115872698,21.8016653419938,19.6931108663394,21.4028137883925,22.2681893084055,21.2106897720806,22.7022519645053,22.0045664720025
"XP_020628875.1",24.064178394554,22.4010380830809,24.2695865047525,19.6769883515714,19.906378317403,22.7209850463978,0,22.7950909959118,19.384672046832,23.3567580820799,21.0346975571244,21.7216320115574,20.1781602882564,20.7630413129022,20.8758430738864,23.8352818357834,22.4946195310896,23.5997105054809,24.0331262891395
"tr|A0A1Q9C9B4|A0A1Q9C9B4_SYMMI",16.9346929465703,21.131577542984,20.3259960042941,20.0998267764114,20.4434929765817,20.3766606438821,17.5979870538416,19.7626367018452,22.3849731516596,21.1464835312711,0,16.4423117898304,17.7368841408834,0,17.1203087627389,21.8774987080265,22.2210728585321,20.800919643085,21.9760259910035
"tr|A0A1Q9DH81|A0A1Q9DH81_SYMMI",20.7094414592538,19.5323349964394,20.6264050906936,18.5651057981757,18.9441544048966,20.5400949214353,0,18.3910043848864,19.0750952140017,18.4924048028942,19.1105725171272,18.347418077352,18.4405082865449,19.1364129292514,20.0275618320751,20.9338037356198,18.5362889597324,19.9377602949135,19.4663095131684
"XP_020601163.1",27.2583682647152,25.9908670146091,27.5279742363971,24.535413326998,24.4511470188626,25.8657690634444,22.9217957286874,24.7424882596494,25.4034713783372,25.6324662981751,25.0266748505407,25.8624218144996,24.8448089465718,25.7064348366376,25.2628546226005,26.9010568715498,25.2423153359157,26.1845708435657,26.6073670170263
"XP_020603204.1",22.3807287066796,21.8509242896184,23.2375652015396,21.977990129826,22.1297518342627,22.9847217954774,19.1464418894453,20.9239389353437,22.8213323739231,22.1999164225577,22.6887113240803,22.046685400905,21.4621507581825,21.5230952841781,21.9633734356438,22.2094108248607,20.4948253171341,22.70317128429,22.39675710588
"XP_020607240.1",20.5508416469774,0,0,0,17.2508257846724,16.5202349993504,0,18.6826414630164,0,17.1530472693118,18.2656379363415,0,19.5827208580589,0,0,0,18.5201851132981,0,0
"XP_020609267.1",19.8567796054277,19.1059775446882,20.1480557181925,20.721674144984,20.788116903889,18.3174788606079,0,17.5803542689076,0,19.8755588886107,0,0,0,19.2863163477184,0,0,17.8874526829405,0,20.9565980727566
"XP_020613239.1",19.3177857646209,15.8359763637405,20.384481288249,0,0,18.7165950943044,0,0,0,0,0,0,0,0,16.9306564978134,20.3589612718057,0,19.0429765362458,19.7628637520819
"XP_020615263.1",22.7005457613921,21.2268219804391,21.7640539646925,19.0432436075308,19.5100938518195,21.4058753288477,0,18.6668515773489,19.7812652513064,20.2223479999908,19.8183621691841,20.2767389558924,19.4426337514983,20.4364441754207,22.3637674224429,23.8515636753923,20.3176080332031,22.3280571767704,22.9177484728285
"XP_020619494.1",19.2900346011168,0,0,0,0,0,0,0,16.4232800822334,0,0,0,0,0,0,19.1938116804107,0,19.1500125006596,0
"XP_020621705.1",0,0,18.9809233168121,0,0,0,0,0,20.2867664279796,0,0,17.6582324065883,0,0,0,0,0,0,17.1089225641141
"XP_020626003.1",27.6523087557993,26.3589451295115,27.7540151271778,24.6653437792278,24.8067652941946,26.5512809022207,22.215481750609,25.7211857023525,25.3737059538727,26.6630600481102,25.736163011706,26.311079866171,25.6970556051854,26.2821701428253,25.6817966922395,27.6020414234302,25.7742038027339,27.6842368965467,27.5732973874487
"XP_020628077.1",0,0,19.397304871569,19.2344455786876,17.7748835551326,19.883814154709,0,0,0,19.4498639945566,18.1832622157459,18.3563015096968,17.7445907931151,18.3478938203789,21.5305058794093,20.6290764174976,0,19.9163270596132,20.499114990446
"XP_020632278.1",21.3977002202721,17.9135147208324,21.9138305977271,0,0,19.0621858329952,0,16.6524388778463,20.7636897512435,17.609647687894,16.0624467369993,18.7588380459941,17.6451306647718,19.0288044862011,18.8360596037059,22.6319663377227,19.901805266028,22.0008104985066,22.5355001251408
"XP_020613939.1",22.7185435367087,22.4158100964116,22.7693586554586,22.3606491307315,22.3901083268127,22.4457163368754,17.9527128133669,21.7878376123001,19.4087920370486,22.3673040948498,22.2940948462195,20.4430477412442,21.6071591605749,19.8700139616942,21.2530239598829,23.7082306776316,21.9945264288936,23.3447687541335,23.1980299611172
"XP_020615895.1",26.7347232754222,25.8886239562192,26.7961238356965,25.5889542228097,25.6926618163467,26.3694720969139,23.9841593118312,25.4422459079217,26.3394596981026,26.18815546569,26.1721720002789,25.8048232057027,25.9801197651017,25.7677527952197,26.2877554026382,27.5940403546812,25.8467904551238,27.0898167281512,26.7340877907526
"XP_020620262.1",24.3778374392846,24.2630968771791,24.7194241783465,24.7948534477976,24.9657491062139,24.0606867798626,22.3929729699598,22.869139141752,24.263417145445,23.4360619735535,23.0893756383866,23.8072504510992,23.3714577498867,23.7976853697952,23.9951397619165,23.9775707032074,24.1620791065439,23.7429369429008,24.9248512310311
"XP_020622380.1",25.1778812972058,22.00779961755,24.9794906136976,24.4226257838198,24.6792352962494,25.3081455111797,22.4961908656244,24.3956709510686,26.5313207874798,24.8110592384401,24.3877005807275,23.7197041345238,24.4989157179516,23.6800760665836,24.082179502904,25.0093482484106,25.5451029626529,24.9830764502775,24.3446857362089
"XP_020626646.1",19.4023521746869,0,19.7561995788475,19.5571775963532,16.9122929227131,18.6762498026454,0,0,17.9914830943838,0,19.1752888260656,17.0825544928116,18.1255597748799,0,0,19.5716545183014,16.2656150464845,19.4707641143931,19.7213245254369
"XP_020628876.1",27.2688602503573,24.9912115870998,27.0141381242711,22.6238843917001,23.2133951356918,25.3565188999616,20.2563688060365,25.3956362417919,23.6034677691516,26.0009511159356,24.6313978428448,24.3505202183879,24.5090596962698,24.6084088679015,24.753900009345,27.3117507311494,24.5000005225547,27.5375870694188,27.2968489652908
"tr|A0A1Q9C9D1|A0A1Q9C9D1_SYMMI",20.0360407690035,17.9976701625994,17.9935299728768,0,19.5074830269022,19.1360624026097,0,14.8253066473526,17.7466258464756,19.5852358125905,18.7619894125614,19.5309263579741,18.3160649344307,19.9986579112677,0,20.9066858529334,0,19.2030205411931,17.2144803979266
"tr|A0A1Q9DHD4|A0A1Q9DHD4_SYMMI",23.0631417565716,22.9167212172042,23.498870748535,19.7948108703635,20.1816824620784,19.2267767154992,18.1713380830052,0,18.6388141589083,0,18.8314278675038,0,17.9562343403273,0,20.288614908692,24.0899791998546,0,23.6779889425961,19.7457022223834
"XP_020601167.1",18.1552678924425,0,19.815503694679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2746943633715
"XP_020603209.1",21.9729170509073,21.3271803661726,21.9629641185094,20.9619759860533,21.1218047711579,21.2556308506148,0,20.4620398935426,22.2318683358871,21.7007059756312,20.6759888960553,20.8885923955365,20.5965983468342,19.9427793622729,20.4291053176033,21.8972608879024,21.0786153641886,21.1044407095659,20.1005968976524
"XP_020607241.1",23.072278687286,22.7728998782196,22.9736176722527,22.6099156873482,22.5917672593932,22.9549962184555,20.9973483438824,21.4085987405931,22.7366548224433,22.6514969360316,22.4405044846487,21.4506932548114,22.2767664966256,21.4866867622636,22.8242240165194,23.2009714712392,23.1257613920793,23.451955740133,23.5767261753566
"XP_020609269.1",0,0,0,0,16.5585552421355,0,0,0,20.4034333779615,0,0,0,0,0,0,17.6783181632502,0,0,0
"XP_020613249.1",18.3860435011447,0,0,0,0,0,0,0,0,0,0,16.686897148139,0,0,0,18.0926487613201,0,18.0218854612989,17.8381882975575
"XP_020615264.1",24.7192826390671,24.2921056920124,25.3339664239026,24.5740160589174,24.6250094156016,22.4772787618509,21.2393310616197,23.0617500642258,24.8193940940944,23.5196092602182,23.0938109982265,22.4573220074516,22.6951178200505,22.1141178613458,23.8661587606455,24.651620487379,22.6638271304031,24.4563814267811,25.1372918835752
"XP_020619495.1",23.124916271506,23.5148025278592,23.2474276271628,23.8618130359216,24.1509524903448,24.0460114753743,21.4202383280745,22.5453920320193,25.0002265263618,22.59196580684,23.8541937385601,23.5734337362686,23.7203264128864,23.5653172306623,22.0417029279004,24.8530158974009,23.8393486487953,24.6406221004737,24.1807636546924
"XP_020621711.1",0,0,0,0,0,0,0,0,18.6591004782947,0,0,0,0,0,18.2259087648609,0,0,0,0
"XP_020626008.1",24.0682817551832,22.9004870894018,24.2389767654885,22.7630591488544,23.1521943082822,23.7331122721825,20.8511458712089,22.7440875364587,23.7222734744388,23.3662836562626,22.8699674761109,22.2285409966356,22.8483000992163,22.6017905071795,22.8093463836245,23.8979686725271,23.6510467627125,24.3885992517028,23.9510855543445
"XP_020628078.1",22.2998103014699,22.1237156963,22.6010128847134,21.0673601726179,20.579390523516,21.7277223169441,0,20.7559706625861,20.6559315830094,21.793083715336,21.4821742637751,21.5220034003332,20.6941308497678,20.3828994446057,21.6456298499402,23.5971638356017,21.8376437156416,23.2755378673839,23.048577171315
"XP_020632283.1",22.7686037373809,21.2179772162467,23.3385134737137,0,0,19.3334851438739,0,19.096305941722,20.9190356985594,19.9406304711428,0,19.5607638316989,0,19.2286331757885,0,0,18.809708475654,0,22.3639136317598
"XP_020613941.1",0,0,0,0,0,18.5232518155715,0,14.7686495685371,0,0,0,0,15.9187002169384,18.2947777813185,18.6886293766337,20.4929690078532,17.8327602428925,19.7869699096942,0
"XP_020615902.1",17.2342654647567,0,18.1480842762689,15.965806826596,0,0,0,0,0,0,17.0620355941319,0,0,0,0,16.527110421116,0,17.4364919594208,19.3320649661801
"XP_020620288.1",0,0,0,17.7303971620572,19.7118635483403,0,0,0,0,0,18.978998071334,0,0,0,0,19.7344334397158,0,0,0
"XP_020622386.1",21.808681035701,20.8577965230455,22.8992888745366,22.6968955950803,22.616858629923,22.6526570369213,19.6184159739367,22.0807567089416,22.5199656421481,22.7377092618252,22.3088730952833,21.2064569771059,22.3232870806642,20.9559882548865,19.1839624278977,23.0325816954768,22.2864328293231,22.9416700387497,22.0591361504573
"XP_020626653.1",26.2280094755471,24.2206240196696,26.3251872827534,22.8152286779885,22.4988221872932,24.4658288648939,18.4560776259975,23.7158517339156,23.2576601835495,24.4631871426288,23.7737429875109,23.7212040372583,23.6128166529252,23.9404767923617,23.2924105278132,26.3211405606006,23.6934272957334,26.1888715639664,26.4011876125576
"XP_020628878.1",21.7759626591152,0,22.2475465668401,0,0,19.90233536492,0,17.3028798525884,0,18.075776825048,0,0,0,18.1214677511574,0,22.5647744645045,0,22.2210020334683,22.6017882406677
"tr|A0A1Q9C9R7|A0A1Q9C9R7_SYMMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3840627957099,0,0,0
"tr|A0A1Q9DHE0|A0A1Q9DHE0_SYMMI",23.9434310075341,23.5669982886711,24.3014419793632,23.3594818854628,23.4257915088233,23.8290153145838,19.992447425307,22.6044353650068,23.3997522552869,23.1188313163971,22.9190806297071,21.5177092706643,22.9693129132917,22.0199547793032,23.0434196806157,25.082790994149,22.7647387934591,24.5661328558031,24.6913694760082
"XP_020601169.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1497719235498
"XP_020603210.1",23.3750798777841,21.9391268521483,23.7216254411349,21.9458527971071,22.122916757953,23.0460756921537,20.0661325602368,22.2505707991556,24.3190752483787,22.7440105233196,23.0014461649778,21.4549152341277,22.721677899388,21.2051268291788,21.843724422982,23.4448572981972,23.2339272517972,22.8709326385547,22.5172572841893
"XP_020607244.1",21.5034399904617,20.1822282364256,21.705642511028,20.8842681684628,20.8561329317923,22.042917440044,0,20.1138044708518,21.157306839656,20.4635143953197,21.0131747571022,20.5445258587224,20.4147275532502,20.5826740052755,20.6494553021222,22.9762338898582,19.7471292432757,22.1930876503996,21.5839531828561
"XP_020609271.1",26.3175372553676,25.4004584753199,26.6488829504512,24.0455402983263,24.257147973275,25.5132241424258,21.0339922226964,24.3832030953532,26.1016991601979,25.3814729476483,24.6415787737717,24.6830955435894,24.5831657114317,24.5506552638618,24.7463061618665,27.1165582425235,25.0272048855743,26.51286212863,26.0869577915621
"XP_020613252.1",18.9355190255226,0,0,0,0,0,0,0,18.8586640196721,0,0,0,0,0,0,18.1608414641284,0,18.2594444486626,0
"XP_020615266.1",21.0758766892721,20.5871136603271,20.968473445651,0,0,19.8740432885735,0,0,19.5219856743497,0,0,19.2004125367239,0,19.6620928876482,17.6401955009236,0,0,0,20.6993343724247
"XP_020619499.1",19.5044407798168,20.7172706013208,19.782737518234,0,19.6606836250724,0,0,0,21.1054577749549,18.0974406427096,19.0285077497115,20.0236420173259,18.2436342377907,20.5439408858284,19.9235842824313,19.1470881345922,19.4128489086668,20.5821778236096,18.5814175996243
"XP_020621714.1",20.8564065306326,17.3152291828967,20.4825391512863,16.0445008488859,0,18.3126215352779,0,17.4875495943981,19.5858959498161,19.5839990762629,0,17.631766782298,0,0,0,20.4994264697083,17.4598878321046,20.9181506153545,20.3936533549395
"XP_020626015.1",22.9536520768321,21.3600706510127,23.218171942014,16.3996450946797,0,22.7580287889426,0,21.6562978488188,21.2111664481047,22.2944566878324,20.0955708688564,21.3782747440094,21.0431180901846,21.2791571286632,21.6454979235162,22.6006000984416,19.9960803550615,22.6613564587018,23.7902151400384
"XP_020628089.1",22.734498148425,21.0683774649453,22.7448492316687,0,0,22.7901804314597,0,18.7415953601128,20.8934267099917,19.9366968808158,21.7557258204788,19.8266555459281,21.7346835755195,18.6117668817819,24.536867974465,22.9175718515055,23.3191311489006,23.9789203274454,22.448889873656
"XP_020632285.1",0,0,0,23.6268131219375,23.4639854040872,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3157079199292
"XP_020613943.1",20.6895313957473,19.1081236865263,20.6877387516344,0,0,20.3266324659478,0,17.9419817809204,20.0466031443982,17.9561776096548,19.5881491423015,18.479318455728,19.1617248450098,18.7100496757775,18.9121964208835,20.903526640245,20.297374188779,20.5958702649965,19.8437140733814
"XP_020615907.1",21.9051434785523,20.5666273280221,21.6027763287906,20.8292667116888,21.5690448100116,21.3963157642233,0,20.5418916108039,21.4824204867969,21.3001128852562,21.0276421444678,19.854376864502,20.3196930666131,19.7882929772155,20.736498551283,21.7153608705418,20.7228417107392,21.7793855285257,20.8455214441664
"XP_020620297.1",23.7943037107096,22.776386242992,24.0919265872934,23.1877943955041,22.9606293209546,23.4367228507587,20.2043932320936,22.5439288536546,24.2221169033919,23.1641527384619,22.899716474929,22.7489996593366,22.6443472336144,22.3995499210434,23.0418400960619,24.6106877951131,23.3489797376364,25.0361862337317,23.6566106727054
"XP_020622387.1",27.7619738769398,26.4345723490931,27.812752114261,25.7299483719898,25.6237279434048,26.7411174367364,23.0887385906248,25.9032385920809,25.6465907623006,26.9701243816293,25.9421783757315,26.3711152652883,25.8696245045445,26.3282329578377,26.0442353654258,28.0759320797285,26.2538679481015,27.5814586818942,27.8474502242112
"XP_020626667.1",25.6954642630973,24.8330934824473,25.9094792706404,25.4582938018972,25.6280846804063,25.0451971902847,22.5069130940216,23.7874248510261,26.0831607720531,24.4787490093712,24.912310650567,24.4981981089825,24.6171222658754,24.3633146007837,25.1416772765281,25.8194574167609,24.996276461114,25.9689060029465,25.0622207135197
"XP_020628879.1",25.6009585431619,24.3476836072586,25.8679308506893,24.5929431405167,24.4769686418236,25.745032153139,20.9913564521317,24.6577425784466,25.5657755863641,25.0983651836853,22.7500839754801,23.8946311890893,22.9407689920388,24.8590737740509,22.8237227212129,25.8765450724067,22.9462894891648,25.7129641661629,23.7694019402554
"tr|A0A1Q9C9T2|A0A1Q9C9T2_SYMMI",22.0648036045381,22.0550695647583,22.2301392062453,0,0,0,0,0,21.7769988036376,18.5365925164514,20.6941308497678,21.1185767699514,20.7525448025798,21.3598723229642,21.4585392843561,22.6387843359537,21.2754317281245,21.4425816147831,0
"tr|A0A1Q9DHN0|A0A1Q9DHN0_SYMMI",23.2850331586297,22.2549101012782,23.379412345898,21.5343584576416,0,0,16.9660209574032,22.424703747881,0,23.0611814722964,0,21.5780542986837,20.651322402408,21.3114118511867,20.2999469330323,0,0,0,22.6128156407607
"XP_020601171.1",18.9371295262628,0,19.4187482362052,0,0,19.876458491771,0,17.5788812366418,19.0323605716173,19.4298827608375,18.1700179455165,0,0,0,0,0,17.3021658724359,19.4690356123622,18.3491473005218
"XP_020603212.1",22.5872846896872,20.8877917913416,22.9412473513236,18.5662213099629,18.7230442705924,21.2063675437336,0,19.3455113691973,19.076395480365,19.2005753758785,19.7753611129909,18.8475284261951,19.1435102693598,19.2016333826092,20.5107400264912,23.0505164507219,19.5786177736027,22.5639324183736,22.2436676470027
