"","Ofav2","Ofav59","Ofav24","Ofav4","Ofav5","Ofav8","Ofav21","Ofav7","Ofav10","Ofav23","Ofav55","Ofav1","Ofav26","Ofav43","Ofav60"
"tr|A0A1Q9E8X0|A0A1Q9E8X0_SYMMI",0,17.3256304605952,0,0,0,18.9363820173518,0,0,0,0,0,0,0,0,0
"XP_020622320.1",19.2395356001502,20.8064056586987,19.9979691760355,18.9859336364596,20.2576468050885,21.5602959788847,20.6553464125138,20.8573409353738,20.6303213459602,21.0277636169027,16.497711526539,21.1467017347565,20.6680199794465,20.8424347385548,20.103880093792
"XP_020624472.1",24.0649778881062,25.0973378793518,24.1200249628711,24.7152735616844,23.6192878409807,24.8684331290849,24.4657790540768,24.8720027340276,25.0313266832899,24.8351868386111,20.6669529691643,25.3118027445757,23.8406958113998,23.338999585765,23.1406615718491
"tr|A0A1Q9E706|A0A1Q9E706_SYMMI",0,17.3871001692795,0,0,19.1677145931237,20.4996016472452,17.4510581394046,19.0462580822026,17.913631585085,19.5505608009881,0,9.88182907331561,9.33354710627529,8.5363751037173,0
"XP_020622278.1",0,23.1723043483113,19.2280224525506,17.8260705054564,17.9057219245001,19.6093356729136,20.6056413766684,18.639308909087,0,0,0,0,21.535573407054,19.0457922632227,8.0017369955544
"XP_020624379.1",20.2000844078932,0,19.9665603697942,21.4814402698689,20.041050824869,22.3793357932483,16.7355692450298,22.5543234909773,20.3652021454055,21.9116966282116,16.6800435422156,22.5066467274111,16.4669338506412,20.4591493401346,18.4548028770649
"tr|A0A1Q9DP71|A0A1Q9DP71_SYMMI",0,21.5550145447267,21.1988053105112,0,20.8539194342511,0,21.4505573431685,0,0,21.7139356142329,0,0,10.5673225156498,0,10.4425476569304
"tr|A0A1Q9EWI6|A0A1Q9EWI6_SYMMI",17.967366999411,19.5976543224695,17.0071258441821,18.3075521528375,18.4814486464024,0,0,18.6261760168484,0,0,0,0,0,0,0
"XP_020612390.1",22.3051669500998,22.9591651658381,22.6684550294971,22.7060290554007,22.9738103316501,22.4764498139576,21.5417493756639,22.3297550126165,22.6417194918261,23.0668409129968,19.9747744680197,23.5946945458065,21.224713368612,22.6783266830401,21.7893670466839
"XP_020616383.1",0,0,0,0,8.7460103815487,0,15.3864014236408,0,0,17.5192292704335,0,0,0,0,0
"XP_020618648.1",0,0,0,0,0,19.6673350742798,0,18.4735432533886,0,19.7466225664417,0,9.19163065625274,0,0,0
"XP_020605112.1",0,0,19.188026149051,0,0,20.3100813023429,0,19.895221724344,17.7863525945239,20.5381444004652,0,0,8.67474860800137,7.60002783156335,0
"XP_020609181.1",0,24.3910658290925,0,0,0,21.3053565197494,0,0,0,0,0,0,0,0,0
"tr|A0A1Q9E2P6|A0A1Q9E2P6_SYMMI",19.3320868256596,0,20.3685842569721,19.7706913122233,0,0,0,0,21.3828461590123,0,0,19.5741342198147,0,20.4920722309111,0
"XP_020624630.1",27.7699124565602,28.920478534649,27.9066117331874,28.2453223274433,27.7394804380465,27.4237671577591,28.677514437256,27.1141202548183,28.0975859989662,28.5791620883105,26.4582337000495,28.5916096014144,27.3412816036644,27.4280045940699,28.5055055342
"tr|A0A1Q9DTA6|A0A1Q9DTA6_SYMMI",0,0,0,0,0,0,0,0,0,0,0,0,9.98570511862756,0,0
"XP_020628396.1",23.4906644742283,24.8894901771728,24.2349460370085,24.2871445588699,24.0754607875534,25.2646813673321,24.2371459789404,24.9798161349915,24.6210936784703,24.1533479984449,21.6946320702212,24.5421904164132,24.7731605746722,24.555133114651,23.6543247839417
"XP_020603715.1",20.1114884844861,0,20.2482484154814,22.1296480850056,20.2356134343498,24.2628381746162,0,22.6360247033092,21.5420423363955,22.6839320339041,0,22.7643082091461,9.60804253576192,19.7385120916807,19.7158542773359
"XP_020605723.1",0,0,18.152200653587,0,0,19.8897371490508,0,0,18.1313998177772,18.9126934825097,0,9.61065549115544,0,0,0
"tr|A0A1Q9E8X7|A0A1Q9E8X7_SYMMI",0,19.137964238605,20.3141815989548,19.7736720681878,20.8792728733525,21.6597942985224,21.2170305663117,20.3913159724585,19.8442812753459,0,18.0397169564012,21.5331227222004,20.0916906513103,20.0820464835126,20.0861539428393
"XP_020622328.1",0,18.7658461429849,0,0,0,19.7612411801918,18.3147381189312,18.0832767457613,17.8618199442804,0,0,18.86335242728,9.24149258184452,8.54080933180562,8.80913897500746
"XP_020624473.1",30.4903191523053,31.4996555747779,30.0675463268945,30.9609559469148,30.1925002970596,30.9634093149639,31.0230252858222,30.8450708847876,30.8177543244453,30.8479754502161,28.702243300168,31.3499707719348,30.398736856219,30.2895203240087,30.4134300759954
"tr|A0A1Q9E763|A0A1Q9E763_SYMMI",20.2296414776575,20.6691696749325,19.9643761246658,21.1716392229178,20.9563853748671,23.1198430389189,20.9825236388442,22.3162265566805,20.8392291662045,21.2044284580543,18.5142247627051,20.7552984738248,20.8667544066489,21.5574396736348,20.652698999057
"XP_020622281.1",17.0635109472946,19.1919339264176,18.3333781330331,19.322392510873,0,21.2404134461732,18.6488876806545,21.2198686546688,19.4595216721966,22.0420023085661,0,21.7825661501782,0,17.6654531633066,18.0572538853526
"XP_020624382.1",16.8480727298023,0,0,17.9363561351066,19.174143028928,21.3487330161619,18.2504510965329,20.5814975936771,19.4251769664021,20.2343859330579,0,21.1881076658341,8.71539368874324,17.4103287364545,18.5811706843616
"tr|A0A1Q9DP77|A0A1Q9DP77_SYMMI",0,0,0,0,19.5950698611912,0,0,0,0,0,0,0,11.1227991281446,0,9.37788878131155
"tr|A0A1Q9EWM5|A0A1Q9EWM5_SYMMI",16.6808676960826,0,0,19.0060219416795,0,0,0,0,0,0,0,0,0,0,9.08932513185872
"XP_020612391.1",18.4208278703697,18.4572004988508,20.6094970994931,20.1767733516075,20.5413717465802,22.2512503714223,20.7806879367516,22.0183248261884,21.3911318606635,22.1212290073677,18.2004149315505,21.6065833199228,20.5739208853479,21.0928471450411,20.6556049307688
"XP_020616393.1",22.6358520508733,24.6402227015822,23.1899056758685,22.9983691990484,22.0540859126235,23.2189504345951,23.2449640530487,23.4739295235394,23.422895915915,21.8769369270735,0,22.9234275837777,23.1657137765568,22.8262678442943,22.5409981899972
"XP_020618652.1",20.1231198502294,21.5760714031987,0,21.2095479622819,20.244014185627,20.5968712828207,20.3974500716596,20.8903006491716,20.2245163661395,20.4417213400944,0,20.984739155163,21.1086313908894,19.3281981732461,19.6555509570034
"XP_020605114.1",19.4479287112315,0,20.6334644523759,21.0304940462071,21.0728908322382,22.5903880841669,18.0880480300956,22.1283144000488,21.3030610803776,22.6063344957582,0,22.1515188008353,19.0259365831908,20.4372765592467,20.5055236606345
"XP_020609191.1",23.7831658137491,23.8427597703834,24.1030941542076,24.9522054864932,24.4950440699307,25.5207849806531,24.4090691753496,25.3116673588355,25.0548900651539,25.1078917808375,20.9387432555751,25.6169668036101,24.0278779648931,24.3207295740616,23.9654845473576
"tr|A0A1Q9E2T5|A0A1Q9E2T5_SYMMI",27.1619070692071,23.3375610651033,24.6885811983254,27.4896678051385,23.5149252987279,24.6783005916656,23.2229866218569,25.8503841372594,27.8668691934712,24.2002275991998,23.9814982122893,23.5584581056362,24.6526869203723,27.170904487796,25.0050723075954
"XP_020624638.1",19.4123734375768,19.8154880590304,20.2071847585936,19.175897922075,19.8114640688905,20.5823340473548,17.9047228118913,19.8400909877802,20.2967246847867,20.7729870394525,16.848317293765,21.472492183781,20.475566983123,8.92090807929509,0
"tr|A0A1Q9DTD2|A0A1Q9DTD2_SYMMI",0,0,0,0,0,0,0,20.6061205163661,0,20.682690322241,0,0,0,0,0
"XP_020628412.1",13.2589928906967,0,17.6218587110474,21.366269380208,18.9302724471315,21.9143927970365,19.8810975261163,21.0544526250074,20.2714995033494,21.2780098246345,0,20.4916561351215,8.88689478049981,18.477965964818,9.9260155475854
"XP_020603724.1",16.8551483067123,0,15.9326991990873,17.5790286075672,0,20.823377347883,0,19.4374005708701,18.7306591919347,19.1721906407753,0,19.3192300029411,0,0,8.60918228597084
"XP_020605727.1",24.4333294027947,24.5278424839525,24.5140741734717,25.4229955588582,24.6092743272046,26.0834278121396,24.1355136730764,25.717157071081,25.3534107983974,25.4479191606737,21.8442571354816,25.6020268805692,24.1897773528845,24.1990459639217,23.8160362767784
"tr|A0A1Q9E967|A0A1Q9E967_SYMMI",19.015880520866,21.7331415526417,19.1190855012258,17.667063018882,17.9648879574086,21.824465081419,19.6406668328836,20.80017711412,20.6491044033047,19.3869465584481,15.5181920981638,0,21.0225606460477,19.1140565809031,7.59924170524555
"XP_020622330.1",25.061506874394,23.6078067487258,25.8831377382215,26.0627886696886,25.7578295312568,27.5575274408175,25.4782417784344,27.4497414233099,26.2891174246411,27.0952144316895,22.1800703129622,27.1610902305962,24.810587575751,26.0671453125981,25.0125307297787
"XP_020624483.1",21.3931395603801,22.21670471589,21.8314715524466,21.5703796728068,21.7787585432762,22.9049394062466,21.2515292184876,22.3160331604059,22.6699064513607,22.4341718467154,18.4119205607227,21.878501052508,21.2345066601189,20.8974035558549,20.7566419472015
"tr|A0A1Q9E798|A0A1Q9E798_SYMMI",18.6303062354131,0,0,0,0,18.9506612567766,0,0,0,0,0,0,0,0,0
"XP_020622283.1",0,18.3137643447787,18.7862855831874,0,18.2711210257501,0,19.2805510403085,18.3408280614695,18.570118822774,0,0,18.0979881000508,18.7706762824022,18.8172956141912,17.2958305655045
"XP_020624383.1",24.9605019295227,26.6648821098369,25.6794396956008,25.539785268899,25.5893674965852,26.9024644434989,25.8631594696404,26.6537490458067,26.1810163945437,25.5396752435916,23.9466799184705,26.5998441129849,25.2372854497293,25.06375301732,25.0919789475624
"tr|A0A1Q9DP90|A0A1Q9DP90_SYMMI",21.0583439002395,0,0,21.2339174536988,21.041665166775,21.2938426254082,21.0619070879534,20.8751531339911,21.0564928509715,21.4561342918594,0,21.2738303762088,21.4939886073263,21.3576295550514,20.730407856904
"tr|A0A1Q9EX72|A0A1Q9EX72_SYMMI",0,0,0,0,0,0,22.8676507104816,0,0,23.5008167207326,14.9971353665449,0,0,0,0
"XP_020612393.1",0,20.0326820728425,0,18.6306972809732,0,0,0,0,0,20.4626390604547,0,19.611102719198,0,0,0
"XP_020616394.1",16.6322710559844,0,18.4016670279926,15.8683644070743,0,0,18.1963379745085,17.5493259330118,18.7934477285822,17.31354736919,17.8132864323094,17.3432726833159,9.0491060191998,18.5189909753078,9.35739274399476
"XP_020618653.1",19.7777866588157,20.789789131433,19.4385989812165,20.6303213459602,20.2660235758262,20.5961433387467,21.5834817730614,20.2683101186578,20.8780756166094,22.9933967721061,0,20.9167241058822,22.5418546381919,20.5778549573092,19.8805204213393
"XP_020605117.1",0,0,0,16.9384884250461,0,18.1870862219382,0,17.5016117461893,0,18.4111344094976,0,19.0570849976362,0,7.52643259274775,0
"XP_020609196.1",15.5992445578805,20.3196599943697,20.0073257163415,19.8012047042688,19.441438689438,22.8000639238803,18.5006746319868,22.3880806310686,20.0723930242226,21.5670169793127,0,21.3578628012967,9.607841146606,9.36430073744832,17.99205539229
"tr|A0A1Q9E2T6|A0A1Q9E2T6_SYMMI",0,0,20.1553630209623,0,0,22.0965803715932,15.4239694010606,21.2113197592843,19.740490643311,18.7667844581072,18.868132263563,19.417665046061,10.3788402733679,20.4858780773871,0
"XP_020624649.1",0,0,0,0,0,0,0,0,0,0,0,8.91813923553402,0,0,0
"tr|A0A1Q9DTE8|A0A1Q9DTE8_SYMMI",0,0,0,0,0,0,0,0,0,19.8642360290943,0,17.9786263740435,0,0,0
"XP_020628413.1",24.8573739228542,24.4021022457774,23.6768830367777,25.6275568443001,23.3291526465213,26.7196408606152,23.500287919291,24.90283624901,23.2961537477044,27.0293352667653,22.068062181035,25.157958132037,21.2928405967254,24.1773462931268,24.5451939907828
"XP_020603726.1",0,21.0650012339285,21.4014550664271,0,0,20.8593368620587,0,17.108718420229,0,0,0,18.302904881069,0,0,0
"XP_020605728.1",16.7666971234933,17.074214649565,0,19.5784150769816,0,19.5236519226107,0,0,0,17.7378084756429,0,9.99919122831471,8.24485343470131,9.2602076711131,8.51432536518328
"tr|A0A1Q9E982|A0A1Q9E982_SYMMI",16.062720767165,18.546498863952,0,17.8498998429126,18.2611904912017,18.5390565499284,0,0,18.9038965521526,18.2180759870428,0,9.08784055668637,9.01270227417594,8.68865187331448,0
"XP_020622332.1",19.5902014288942,21.9836926255849,22.1347543744067,20.2565910980068,20.7413336631476,21.8248107770441,19.7336393329741,20.6792146211177,22.2558120619876,21.2832879119752,19.1095016651653,21.7266704606224,20.869344098288,20.9666785911615,20.537281399762
"XP_020624484.1",0,0,0,0,0,0,0,0,18.5753361171925,0,0,9.44180342813026,0,0,14.8907486656152
"tr|A0A1Q9DQT2|A0A1Q9DQT2_SYMMI",0,0,0,0,0,0,0,0,0,18.1421120444864,0,18.2830456952053,0,0,17.7379267873883
"tr|A0A1Q9EYI4|A0A1Q9EYI4_SYMMI",0,0,0,0,0,19.500497639606,19.9229168053751,19.9391960967887,19.9186725598752,0,0,0,0,9.32670420785604,0
"XP_020612496.1",25.5999597909139,26.9264553200436,25.0134842478605,25.8317036065276,25.5830696510194,25.4413328394851,26.3679773177472,26.1382999079982,26.1113103169087,26.2889949660366,24.5403731409713,26.5549534519866,25.6572923175443,25.4367106579257,25.2496053423955
"tr|A0A1Q9DPC3|A0A1Q9DPC3_SYMMI",18.4965846509743,0,0,0,0,20.957590248492,0,21.4584391563385,20.5927718113764,21.366290727527,0,0,19.3321167636813,9.72320748136075,19.3515893829147
"tr|A0A1Q9EXC7|A0A1Q9EXC7_SYMMI",19.8473892594462,21.0318068566,21.3157847462991,19.9102928462086,19.3112804593317,21.3473277765868,19.0970522174409,21.2401630203448,21.1954449026744,20.1422080444157,18.1900802579293,18.9843926451188,21.3279370722738,21.3452984269463,20.1669263276057
"XP_020612404.1",23.6053438683718,26.3846126515554,24.7072160354189,24.5022337427894,24.1396621196104,25.903799418093,25.0373405416884,25.1265161029318,24.5550216268408,25.2643729777324,20.992467479868,25.1615428506497,24.428183974068,24.1542100933381,24.097503869604
"XP_020616398.1",0,18.9740476176384,19.2422832766277,19.700495598191,18.2828848083789,20.6794294132305,18.0535176058759,20.309082168343,19.5317640925507,20.3247661797208,0,10.3037830056353,10.1031691638153,9.60792407836189,18.8082288697679
"XP_020618659.1",23.7070655500444,19.9987419144668,21.8027936184223,24.6366961358983,20.7498776090338,25.0531265786005,20.9509844068692,23.1982443367654,25.1728516598286,24.1597862810329,14.5155150550573,22.9514070214597,9.08292702597957,20.8189908653884,23.072294918152
"XP_020605119.1",0,19.7898535928315,18.9899848204509,15.8046604366849,19.7289983116539,21.5135806291742,18.3533320794159,21.1061673769782,19.0026200109799,21.5510290037803,0,22.200792887759,0,17.9859861457858,19.4691824400035
"XP_020609197.1",19.8897074459686,20.8832861560962,19.2661848958885,20.7319412910974,19.6057779024912,22.7560474472667,21.4682486568174,23.1881642775942,21.4365148341799,22.6801094489184,19.0853246259894,22.3237927354485,19.744332041738,20.6828264738577,20.8992578096621
"tr|A0A1Q9E2U4|A0A1Q9E2U4_SYMMI",0,0,0,0,0,0,0,0,0,0,0,16.5707664694811,0,8.93157589383817,8.88441199813703
"XP_020624655.1",19.0290472252132,20.1113356513597,19.7998934303701,17.6863432162616,20.0554214631978,21.6836324673111,19.721658292948,22.1596795116554,21.6976976684627,22.5066632690268,0,19.9136247580537,20.2592771381429,20.0775514174972,19.4187679310954
"tr|A0A1Q9DTH6|A0A1Q9DTH6_SYMMI",20.7231751274745,22.2141272842731,20.9910283762397,21.0689350305347,20.4259544806361,22.5669912070604,20.9752917232052,21.1008721162727,22.1817452366359,20.576487114735,0,20.4458642679502,21.8638518637768,19.9130523001306,9.05118523140159
"XP_020628421.1",0,0,18.7895686675975,0,0,20.2328061809176,19.334511171386,0,19.4959194203281,18.6631028819103,0,19.0689913045219,8.88718441885032,0,0
"XP_020603738.1",17.0953867201461,17.9662406901889,20.321279643378,19.0701497771201,20.2724965216031,21.8149981865247,19.7085669616332,21.7620149689606,20.6006869748158,21.5132384517868,0,20.881200296527,0,0,18.7966438123499
"XP_020605730.1",0,19.6610839260179,19.8312562076613,0,19.8103817840463,20.8011249559834,19.0458049794824,20.1769437489952,19.4355298745404,20.2937870691814,0,10.0831581735598,19.5975036821849,9.8353981330833,9.771701911433
"tr|A0A1Q9E996|A0A1Q9E996_SYMMI",22.4497010571187,23.9885977557254,22.3285064761345,22.780551181052,22.2387671193417,24.8309163556533,22.7770548065305,24.3181616468783,23.4195926133932,22.1051792726755,21.0568301833192,23.3868679561813,23.6365880347712,22.9458299858776,21.6323955348878
"XP_020622334.1",0,19.8100993152907,19.5852174711328,18.7639352711877,18.7019527950869,21.3131847478607,20.4787232154722,20.7871604743237,19.4874651990075,0,0,19.7280179740683,19.9367182627564,20.4630492397999,19.9431898595568
"XP_020624487.1",0,0,18.7073220557656,17.728804057926,0,0,0,17.9334774341684,17.9630823384015,0,0,8.8334275219267,0,0,8.52162580945278
"tr|A0A1Q9DQV4|A0A1Q9DQV4_SYMMI",0,0,22.1117485819776,0,0,0,0,0,20.3080823419164,0,0,0,10.2616244717944,10.2678204210671,0
"tr|A0A1Q9EYJ5|A0A1Q9EYJ5_SYMMI",0,0,0,0,0,20.1193375830027,0,19.8267796619397,17.6187797919015,0,0,0,8.40532974553469,0,0
"XP_020612499.1",22.8352144563944,21.3474899894874,22.1803283536287,23.2233932588193,23.1518986789993,24.4005233292251,23.3018027505129,23.4646086899861,23.6670366986995,21.8241931277749,19.9140799638074,23.6747034501707,22.9458833322909,22.7094235757314,23.0522539856294
"tr|A0A1Q9DPI0|A0A1Q9DPI0_SYMMI",0,0,0,0,0,0,0,0,0,0,0,9.29565707469611,0,0,0
"tr|A0A1Q9EXF7|A0A1Q9EXF7_SYMMI",23.3384509061596,25.274469973646,23.9042576395592,23.9311439036447,23.6380219845157,25.536606833028,24.3157690635505,25.0499997720351,24.1729626837614,24.5989805297896,20.6441564264815,23.8114444169689,24.50188241854,23.5370444487401,23.1522379897481
"XP_020612405.1",17.3626544630709,0,0,19.0529049756738,0,16.3320190601951,15.7183188104793,18.0780726068062,0,17.0268151852968,0,19.2605261241168,0,0,8.22778401735689
"XP_020616400.1",21.6311295295868,24.3242732007052,21.5305544573732,22.7879509689717,22.1207672185344,23.6562669664657,22.6306095271314,23.5549041528997,23.0762171873599,23.2631277607289,20.1151516307549,23.855795198258,22.3184347244573,21.8049669991048,22.3464801206484
"XP_020618662.1",19.1777966505122,19.293698399256,18.7987407372002,20.4123517275472,20.5616021354321,21.4439476831116,18.9878496549152,21.1839727226,20.9284352423262,20.8698174699045,0,19.2665004558244,19.7030200467708,19.128539440532,9.31283837080064
"XP_020605121.1",22.0493244432443,22.9296197957594,22.2909196536349,22.9257827765647,22.3963181163129,24.247338452191,22.3345119897337,24.1752293492875,23.2917812636155,23.5681387869145,20.0315787153332,23.9726045867042,23.0686104068474,22.8939297705358,22.2419071387525
"XP_020609198.1",0,0,18.6701064211238,0,0,21.9177177022153,0,20.8557604499764,17.9348599274957,21.2642197964175,0,20.4744668272403,0,0,0
"tr|A0A1Q9E2U5|A0A1Q9E2U5_SYMMI",15.6432361485278,18.5238643745435,0,0,18.894483263079,15.6561455040141,15.4056733322819,17.821344247922,0,18.063768979051,0,18.3560418562577,16.1379224153258,7.40679040149482,7.83189022534157
"XP_020624660.1",20.4243764778615,21.1165413181268,20.8717511094774,22.2680407807564,22.1533160648984,23.0163133602416,20.4958306346817,22.1114111147394,22.0767474342573,23.2435658191203,15.1207643714325,22.4268034212543,20.6620375768653,22.6389122278559,21.6691094706934
"tr|A0A1Q9DTM0|A0A1Q9DTM0_SYMMI",20.2547668307043,21.8082135969667,19.7191748823281,20.4649335644819,20.9211879105365,22.5978936513473,20.0422805833126,21.8752315187765,20.473391639791,21.5384755120387,0,21.2584186777363,19.2538328804948,20.1784794832441,19.6057735573764
"XP_020628422.1",0,17.1496776659094,17.4026873407016,16.9195267728184,0,21.9369038768853,19.3837253833659,20.35261785927,0,18.168304856305,0,8.60823557963781,0,18.3139202235131,19.6566329439586
"XP_020603742.1",21.8902705865415,23.8571587549551,23.2789211353338,22.87820979621,22.9556206442017,24.2876131204068,23.5804689411998,23.6953881414473,23.6439047293415,23.084881197657,19.1250526910734,23.6943183284706,23.38834052495,22.4878671587208,22.6483323304467
"XP_020605735.1",25.9845604222212,27.8478021624722,25.9464304351757,26.8481264347286,26.0210878002719,25.524494697739,26.5043917237269,25.8046686334165,26.8750302624268,26.5263319396385,24.6892063775785,26.9674249319615,26.1681357481193,25.9114442833571,26.0503065204248
"tr|A0A1Q9E998|A0A1Q9E998_SYMMI",25.5308506820664,26.8496852393586,25.7322071042755,25.6398386171957,25.8410177026228,26.649212108164,23.7908325943666,26.2996384633223,26.2870095461541,25.7097140790121,25.1456001328331,25.7253282051705,26.1567212795473,26.5989991693419,25.6505906415116
"XP_020622348.1",19.9073029281449,21.5881111602948,19.2290558327872,20.4051799055662,20.8983541292192,21.3036464300053,20.8803495555733,20.6964590509503,21.5431191645103,21.2378430599486,0,21.5796362759758,21.0950991262356,9.97829939084855,0
"XP_020624489.1",18.8767597334369,21.7526329981043,19.1279263304366,20.6355560588196,19.7980271556005,21.6817467037801,20.5992708955942,21.3166356425127,21.4163207788586,20.8721270029796,0,20.8223526515254,20.3670523743556,18.7111035149434,18.6452630313843
"tr|A0A1Q9DQX7|A0A1Q9DQX7_SYMMI",21.6511029462322,23.3389214564392,23.8812903402603,22.0633559085737,26.138407138524,23.3306030450788,23.3718565230706,23.6082874262589,25.6784993745236,21.9805374272869,21.9878056011935,22.4559914341252,24.4954824889153,24.4040752759884,22.0988899325697
"tr|A0A1Q9EYJ9|A0A1Q9EYJ9_SYMMI",19.6246223466251,21.879122896558,15.1828986498169,22.2025163557186,19.5344073810343,22.9435831200763,22.0434014901739,21.259256508279,21.716575418666,22.538532110775,0,22.6181025460035,20.9505130357934,19.7972201551413,18.9447810185634
"XP_020612502.1",22.4703105830314,22.7870683845181,23.5647017934371,22.3419642217602,20.5537267781245,24.0948065141296,22.9717457858919,23.4021615272877,23.4271275136188,24.6278857837178,16.2921778163198,22.6903536658402,22.3746900297083,22.6848002012181,21.8547943795414
"tr|A0A1Q9DPJ7|A0A1Q9DPJ7_SYMMI",20.7578432872015,0,0,21.5447706277875,21.3575654275918,0,0,21.8011640410899,0,20.984819649234,0,22.2656987622272,0,0,0
"tr|A0A1Q9EXG9|A0A1Q9EXG9_SYMMI",0,0,20.3617478444867,0,20.0187611769724,20.9690217821259,0,0,20.4824702187461,0,18.5752622447765,9.76922425718484,20.6012640127338,9.498695881294,9.45593735074539
"XP_020612407.1",23.2037039138575,23.8291053463063,20.8388061394521,23.7142089323976,23.6501253913637,24.2818494666512,23.830200766138,24.1017372854921,23.7914398479866,24.5408921829797,20.4760549447235,24.4977700904178,23.491231233277,23.5106543589334,22.7538184647583
"XP_020616402.1",24.503148367229,26.7549783698387,25.1256261035854,24.8240631061077,24.8481579975318,26.2564673767398,25.5191049151293,26.0106964166474,25.4867080263813,25.3037897696186,23.1001095228415,25.783900312478,24.7951915730079,24.8021448918745,24.7795349419373
"XP_020618664.1",17.4287445478999,22.1822576417366,21.7023134821158,20.204285757746,19.2850522137637,23.5203660619368,19.0101538124182,21.8338316648195,20.2627245744849,21.6798541778676,0,20.4257115791138,18.7930505494364,8.13176298157673,18.6502175265764
"XP_020605123.1",22.0178699980282,22.7252545333146,23.4349988513511,22.8087986571443,22.1430515093706,24.0827918467017,20.559026928285,23.2522642206494,22.6827368226855,23.7343760677459,15.6786276459879,23.399506726047,21.9728627559079,22.4902653249346,21.7207269336396
"XP_020609203.1",0,0,0,0,0,21.6678578138098,17.175539804771,21.6396458605083,0,22.0429942312478,0,21.015006814158,0,18.434343644402,9.11288379265329
"tr|A0A1Q9E2U7|A0A1Q9E2U7_SYMMI",24.0369383153035,25.2815905327686,24.9076930039886,24.3171259921117,25.0146151455761,25.9932043996773,25.276792865675,25.5816748348119,25.4877352652782,25.5726056060507,23.3351963750409,25.0273498134847,25.1785695260666,24.9785081929,24.1355072201349
"XP_020624662.1",0,21.7503377514185,19.4885639154347,0,17.9674232917969,21.553421649343,19.6294331103759,20.6740068770403,19.0654240238675,20.1094238699505,0,19.7570372711555,0,0,18.2179044066661
"tr|A0A1Q9DTN7|A0A1Q9DTN7_SYMMI",20.0673673946397,22.4227036019324,19.8720450665438,20.2387650788402,23.3416383967997,21.1577077465879,20.0067602529093,20.3795190368568,20.8758280787009,22.7224450528585,18.2421460170183,21.3042162695428,21.1104837669998,23.5234511029519,21.1424078868666
"XP_020628430.1",24.2555246052233,26.0990798675945,26.1534095245867,25.1502219266419,25.1095810502197,27.6649818978747,25.8693635214274,26.8834617226297,25.5637402431895,26.6576567405763,22.474728114652,27.1029121438466,26.9095958342324,23.6798036787167,25.4758800513151
"XP_020603746.1",25.4668909513723,25.114804992321,25.4755283976186,26.1163923709075,25.5300142033691,26.9054094203346,25.4884731129835,26.4147878179844,25.9347165418957,26.4798202366754,23.2478013631799,26.5040371315296,24.7475202293625,25.4707110973657,25.1716726273791
"XP_020605736.1",20.3926790324023,18.9799191614594,0,20.5984078582081,13.2567836465779,21.2334494073162,20.458920207949,21.0215080034533,20.5810469945898,0,0,20.5817150100122,9.25497060014874,0,9.95219750550446
"tr|A0A1Q9E9B2|A0A1Q9E9B2_SYMMI",18.3732262666543,0,0,0,0,0,0,0,20.1593108771825,0,0,10.7832437554517,0,9.40837778002419,19.7819403169338
"XP_020622351.1",0,0,0,0,21.2076250639484,20.0553685018455,0,0,0,19.6276354058905,0,19.3951698733461,8.85281956824018,0,0
"XP_020624493.1",19.3485185354114,18.5437077740902,0,21.3712986086176,0,20.7481690949902,0,20.4251144602379,0,21.2667893996244,0,22.1910558266697,0,0,18.6964323110498
"tr|A0A1Q9DR28|A0A1Q9DR28_SYMMI",0,0,0,0,0,20.151899762568,0,21.0715625258671,0,0,0,0,20.5050847046177,0,0
"tr|A0A1Q9EYL2|A0A1Q9EYL2_SYMMI",0,0,0,0,0,0,0,0,0,0,0,10.8403156146287,0,0,9.19546022203404
"XP_020612504.1",0,0,0,0,17.5142286160418,16.0030566749084,0,15.4807271007376,16.3511635495735,19.6716602682244,0,20.6137289667489,0,0,15.8956066365784
"tr|A0A1Q9DPK3|A0A1Q9DPK3_SYMMI",0,0,0,16.8447670521531,0,18.5045591016368,0,19.678536527411,0,19.7660710706656,0,18.5956622234028,0,0,0
"tr|A0A1Q9EXI1|A0A1Q9EXI1_SYMMI",19.4223255705836,0,0,19.3187788911854,0,0,20.4554325815547,19.8567492159784,0,19.8839930934441,0,9.50962568118419,9.94076536913304,9.8011691093334,9.47732109901849
"XP_020612410.1",21.522616489491,0,0,22.0263792376713,0,23.9292657239666,0,0,21.8025352973402,0,0,0,0,0,0
"XP_020616403.1",23.5133935260318,25.3449602662535,23.7318618663808,24.6495386828689,23.8509754928631,25.4878045599292,24.0425424399335,25.2539644183095,24.1352005117755,24.9785424115313,19.1386392877669,25.711720630873,23.6412302862963,23.6455067456128,23.9445126548461
"XP_020618666.1",26.9139365858598,28.1865793402848,27.6473082267451,27.6696702959663,27.4054731658369,28.7389501584515,26.9932238281461,28.3066827451126,27.8304927759581,27.3400562738964,25.5825017106011,27.8582533238761,26.9193948870951,27.3363566642332,27.3660256749042
"XP_020605126.1",0,0,18.7384650537274,0,0,19.9925857269567,15.2168216280039,16.2621682705701,17.7734676400784,25.6132314962331,0,23.6883011791951,0,0,16.9960581640831
